Grid Demand [W],PV Gen [W],Day-ahead Price [EUR/MWh]
389.7907949790795,33074.07531380753,328.26
1973.8958333333333,38555.97916666666,307.77
2608.208333333333,37014.51666666667,234.87
6985.8125,38307.47083333333,227.41
11092.4375,43035.4375,198.39
7560.416666666667,36660.2875,219.0
4246.25,32462.241666666665,274.71
748.1041666666666,24250.254166666666,324.11
-1320.7083333333333,13480.491666666669,435.36
-4576.708333333333,6645.4125,499.47
-14530.083333333334,1684.1666666666667,511.07
-20776.02083333333,3.695833333333333,513.17
-18239.3125,0.0,484.91
-16003.541666666666,0.0,441.26
-16194.4375,0.0,383.95
-16206.6875,0.0,368.07
-16346.041666666666,0.0,340.14
-16129.9375,0.0,326.3
-15528.541666666666,0.0,329.96
-15957.583333333334,0.0,368.76
-15489.833333333334,850.275,440.47
-13669.520833333334,5129.8,453.86
-9973.708333333334,12828.6,444.21
-3024.833333333333,23495.170833333334,370.24
109.3125,32588.004166666666,317.82
617.2916666666666,37678.5125,244.61
1085.3958333333333,41006.825,243.56
4692.0625,41873.45,182.52
6631.708333333333,40354.425,199.08
3702.5833333333335,36809.91666666666,291.92
504.8125,31151.641666666663,361.59
-48.47916666666666,23193.62083333333,438.52
-1479.9166666666667,14824.75,500.35
-6037.625,6901.9375,550.06
-15961.125,1289.0375,566.89
-19537.719665271965,0.0,560.76
-19142.625,0.0,500.02
-19339.9375,0.0,452.18
-16767.729166666668,0.0,450.3
-16085.041666666666,0.0,414.26
-15939.395833333334,0.0,375.07
-15559.791666666666,0.0,348.49
-15917.5,0.0,345.3
-15686.583333333334,0.0,375.07
-17053.041666666668,830.425,452.27
-13351.166666666666,5037.816666666667,480.1
-12226.395833333334,12228.9,479.79
-5106.895833333333,22923.720833333333,449.9
-427.9583333333333,32159.8125,408.25
805.6875,37729.85,370.91
2299.020833333333,40711.95416666667,344.28
6474.832635983264,41085.25104602511,284.02
8272.541666666666,39922.97083333333,319.51
6972.083333333333,37367.05833333333,342.64
2497.1666666666665,31639.720833333333,366.51
-503.0833333333333,22960.608333333334,416.97
-2767.270833333333,13100.4625,492.73
-9294.854166666666,5401.645833333333,513.74
-18113.8125,647.0291666666667,504.33
-21104.125,0.0,499.83
-20163.89583333333,0.0,480.6
-20018.14583333333,0.0,424.96
-19532.43421052632,0.0,406.06
-19741.83333333333,0.0,358.18
-19258.70833333333,0.0,337.64
-19998.33333333333,0.0,339.17
-19639.625,0.0,338.52
-19421.08333333333,0.0,390.05
-19304.25,157.20416666666668,449.91
-18382.625,4107.9375,468.0
-15646.020833333334,8682.9625,483.91
-6004.916666666667,24152.5625,447.14
-5242.6875,25060.975,428.44
-527.3541666666666,33575.583333333336,405.1
1107.8958333333333,40097.2375,394.2
2558.9791666666665,41059.84583333333,331.05
4192.5,35789.0625,297.06
1099.1875,23678.795833333334,256.21
1607.1875,25879.429166666665,252.44
-2098.583333333333,10495.3,291.18
-6639.0,5962.55,355.02
-11581.625,4953.15,419.54
-18486.77083333333,1081.5875,424.89
-16920.5230125523,0.7782426778242678,437.3
-17774.041666666668,0.0,429.91
-16997.1875,0.0,386.55
-17418.041666666668,0.0,361.76
-16605.229166666668,0.0,315.05
-16616.604166666668,0.0,308.59
-17137.541666666668,0.0,276.45
-16745.729166666668,0.0,267.76
-15678.208333333334,0.0,261.14
-14279.729166666666,1068.3375,290.83
-11260.5,4504.6125,315.03
-4005.5833333333335,12813.033333333333,309.56
151.14583333333334,24477.879166666666,273.36
3420.6666666666665,34743.1875,238.11
7385.291666666667,35652.416666666664,202.19
19507.14583333333,44193.6875,170.12
25836.14583333333,44622.55833333333,149.31
23877.14583333333,43228.4625,116.02
20065.729166666668,39575.8625,139.77
13372.104166666666,33869.85833333333,175.16
5292.25,25169.858333333334,239.05
334.0625,16031.575,318.16
-1754.4166666666667,6498.633333333333,372.49
-5872.208333333333,1102.4125,396.81
-10702.458333333334,0.0,380.64
-14754.145833333334,0.0,369.08
-15689.875,0.0,324.98
-15013.083333333334,0.0,277.89
-15247.625,0.0,232.85
-15618.854166666666,0.0,218.28
-14606.458333333334,0.0,206.4
-16127.5,0.0,200.47
-14310.229166666666,0.0,205.23
-13833.104166666666,703.3625,205.0
-11099.4375,4995.429166666667,206.29
-2748.4375,12820.170833333334,162.27
668.5416666666666,24427.929166666665,142.7
3331.7916666666665,34209.65,100.0
9400.375,40089.254166666666,87.69
21673.229166666668,43808.0625,86.82
23945.729166666668,44338.99166666667,69.74
22479.625,42703.5125,70.02
17658.4375,38806.754166666666,86.15
12843.25,33070.89166666667,102.82
4301.583333333333,24512.229166666668,199.42
215.52083333333331,15552.729166666666,301.67
-1596.4166666666667,6958.183333333333,393.3
-7124.6875,1166.45,421.99
-12052.958333333334,0.0,419.92
-15918.0,0.0,401.86
-15760.291666666666,0.0,359.42
-15337.770833333334,0.0,310.08
-14718.75,0.0,271.57
-15114.520833333334,0.0,281.49
-15563.9375,0.0,278.39
-14283.041666666666,0.0,272.89
-15010.125,0.0,310.38
-16015.6875,582.0958333333333,408.54
-12778.479166666666,4668.325,419.99
-8308.208333333334,12333.120833333332,414.68
-428.6041666666667,23705.45,384.55
329.5,33290.40416666667,339.44
1683.6666666666667,38929.09166666667,307.07
7982.916666666667,42321.0,292.66
10790.895833333334,42742.379166666666,294.01
12199.583333333334,41133.57916666667,294.68
11630.6875,37603.675,307.77
5074.625,31858.74583333333,329.86
390.2291666666667,23320.7625,406.02
-586.4583333333334,14636.716666666667,439.98
-2400.9791666666665,6472.825,495.9
-11425.0625,966.6208333333332,493.85
-15914.645833333334,0.0,455.0
-16352.3125,0.0,429.15
-15888.4375,0.0,391.2
-15059.166666666666,0.0,330.76
-14999.0625,0.0,298.92
-14033.729166666666,0.0,298.95
-15537.041666666666,0.0,289.2
-14506.083333333334,0.0,295.75
-14674.3125,0.0,320.01
-14179.395833333334,574.5583333333333,382.92
-12506.583333333334,4525.308333333333,414.98
-10205.645833333334,11907.754166666668,426.22
-371684930.0384616,20812.875,383.99
,,310.09
-2232.3076923076924,39121.8224852071,282.44
-868.7916666666666,41660.55416666667,277.57
-1088.0,42388.74166666667,258.94
-5677.916666666667,41004.23333333333,260.64
-10566.1875,36149.1125,266.89
-10815.104166666666,31447.179166666665,289.37
-17972.416666666668,23255.075,351.34
-25035.39583333333,14536.241666666669,420.0
-31235.14583333333,6274.879166666667,469.8
-36605.60416666666,871.0291666666667,469.72
-35012.645833333336,0.0,428.67
-31203.479166666668,0.0,406.45
-30194.3125,0.0,343.31
-28984.75,0.0,297.01
-29431.229166666668,0.0,286.98
-28997.416666666668,0.0,298.71
-28921.375,0.0,285.6
-28767.45833333333,0.0,293.99
-29032.33333333333,0.0,297.74
-29694.791666666668,551.9541666666667,343.67
-27294.354166666668,4431.3375,392.98
-26158.39583333333,11779.708333333334,395.51
-16726.291666666668,23117.975,356.26
-8213.354166666666,32968.74166666667,302.9
-3621.8541666666665,38943.22083333333,284.9
-2047.4791666666667,42213.32083333333,274.76
-1705.1875,42911.23333333333,253.0
-2405.8125,41487.85833333333,253.96
-5745.458333333333,37997.7625,272.34
-9604.041666666666,30085.154166666667,303.1
-25233.52083333333,15730.245833333332,353.0
-25576.6875,14517.479166666666,409.93
-31000.625,6226.929166666667,449.0
-37180.35416666666,887.575,454.73
-33537.4375,0.0,420.0
-31782.70833333333,0.0,406.84
-31293.77083333333,0.0,355.01
-29925.354166666668,0.0,309.92
-30980.83333333333,0.0,300.03
-30087.3125,0.0,310.0
-30365.916666666668,0.0,306.3
-30896.3125,0.0,312.0
-29893.58333333333,0.0,347.06
-29729.02083333333,536.7666666666667,406.65
-28157.604166666668,4326.691666666667,419.97
-24702.280334728035,11572.820083682009,414.9
-17925.208333333332,22807.720833333333,397.16
-5855.208333333333,32349.375,355.1
-1796.0208333333333,38469.69583333333,313.97
-286.5833333333333,40726.566666666666,298.97
-292.9791666666667,42583.00833333333,269.86
-144368583.83613446,41191.80672268908,267.86
633.2083333333334,37483.80833333333,294.0
654.2083333333334,31424.43333333333,334.8
1178.9375,22116.354166666668,401.31
-258.1666666666667,13584.370833333332,450.0
-1436.3333333333333,5212.958333333333,539.9
-11679.833333333334,661.4208333333333,534.75
-15032.166666666666,0.0,446.0
-12837.145833333334,0.0,414.99
-11582.645833333334,0.0,390.0
-11286.458333333334,0.0,422.1
-11506.5625,0.0,405.0
-11061.625,0.0,395.69
-10941.3125,0.0,391.95
-12009.4375,0.0,402.56
-11412.020833333334,0.0,408.0
-11661.666666666666,460.28333333333336,469.21
-8922.104166666666,4185.7375,513.31
-5072.625,11520.304166666669,508.0
294.875,22947.241666666665,472.56
1005.4375,32612.954166666663,419.9
5637.479166666667,38516.7375,405.6
13654.4375,41502.0625,376.39
17900.916666666668,42187.53333333333,328.45
19924.041666666668,40841.05416666667,334.37
14089.604166666666,34933.254166666666,372.09
7835.229166666667,26231.454166666663,393.24
4539.791666666667,22419.9,448.08
-267.0416666666667,13874.125,489.99
-721.3333333333334,5763.783333333334,560.0
-2660.6041666666665,699.975,565.4
-8874.3125,0.0,507.78
-9681.208333333334,0.0,469.47
-11415.875,0.0,424.02
-11168.520833333334,0.0,427.23
-11095.0,0.0,400.71
-10551.0,0.0,387.87
-11154.25,0.0,374.09
-10810.666666666666,0.0,375.79
-10564.8125,0.0,382.76
-10354.75,390.42083333333335,379.9
-7107.1875,4019.3375,388.74
-1128.0833333333333,11207.8125,399.9
892.4791666666666,22523.0875,374.5
4779.729166666667,32352.779166666667,333.41
13641.8410041841,38390.60251046025,300.02
24336.64583333333,41050.1375,247.22
27682.3125,42546.129166666666,192.11
26439.166666666668,41028.29583333333,213.62
21548.08333333333,36892.51666666667,292.05
16173.125,30993.954166666663,341.76
6900.75,22231.7125,412.3
1209.6041666666667,13672.775,466.2
-343.0416666666667,5584.895833333333,503.26
-940.1458333333334,667.9208333333333,504.7
-5521.9375,0.0,479.94
-7954.291666666667,0.0,461.91
-10768.166666666666,0.0,425.89
-10763.395833333334,0.0,416.3
-11273.729166666666,0.0,397.2
-11033.270833333334,0.0,377.9
-10595.1875,0.0,354.0
-10967.666666666666,0.0,350.06
-10849.958333333334,0.0,351.01
-10629.645833333334,680.8,352.77
-7135.791666666667,3857.695833333333,350.05
-1421.9375,11586.870833333332,355.17
702.1458333333334,22072.4375,339.94
3984.1458333333335,31384.15,309.0
12124.4375,36800.98333333333,249.58
23342.20833333333,40998.00833333333,136.72
26745.3125,41767.53333333333,84.93
23691.08333333333,38856.754166666666,74.02
18729.1875,33914.74166666667,164.37
8607.333333333334,24264.525,268.13
103.97916666666669,13213.7875,343.52
-44.5,9406.35,415.9
-759.7916666666666,3287.429166666667,454.91
-3995.1666666666665,425.025,459.96
-9344.541666666666,0.0,462.6
-13519.25,0.0,455.42
-14380.395833333334,0.0,407.48
-14177.479166666666,0.0,375.03
-14384.145833333334,0.0,361.09
-12148.375,0.0,360.64
-12285.375,0.0,350.0
-11499.6875,0.0,352.99
-11224.395833333334,0.0,363.59
-12189.270833333334,59.6,381.41
-12381.583333333334,1571.5791666666669,429.12
-14796.125,2101.8875,467.34
-9073.166666666666,8993.433333333332,452.8
1055.4791666666667,22307.89583333333,431.41
2088.4375,22601.52083333333,407.06
3115.5625,28435.8625,402.31
5661.645833333333,42866.583333333336,392.13
3732.3541666666665,35401.67916666667,392.77
938.5355648535564,21749.765690376567,380.09
-108.326359832636,13923.903765690377,400.05
87.94979079497908,16096.983263598326,448.84
145.33333333333334,16649.25,495.0
-2152.458333333333,5828.254166666667,520.01
-5395.520833333333,477.9375,555.72
-9411.875,0.0,536.69
-11405.645833333334,0.0,507.0
-10829.625,0.0,475.42
-11272.375,0.0,465.26
-11271.729166666666,0.0,430.65
-11365.645833333334,0.0,430.94
-11174.5625,0.0,416.42
-11184.041666666666,0.0,422.59
-11012.6875,0.0,440.99
-12794.61038961039,342.3679653679654,502.52
-11591.104166666666,3265.704166666667,517.99
-6088.4375,8914.166666666666,514.9
-392.40585774058576,20002.92887029289,488.44
-1380.699152542373,21854.6906779661,450.0
3849.2083333333335,38296.5875,424.95
2985.333333333333,29457.483333333334,417.08
6884.875,44537.4,410.06
6310.1875,35575.208333333336,410.09
9900.520833333334,36757.78333333333,418.06
6341.166666666667,30528.9375,442.53
2488.333333333333,21306.033333333333,506.91
141.08333333333334,12706.0,600.05
-506.234309623431,4901.665271966527,664.89
-4022.9166666666665,296.1166666666667,662.05
-5843.854166666667,0.0,648.38
-9299.4375,0.0,580.0
-11045.0625,0.0,513.28
-10372.166666666666,0.0,523.94
-10720.208333333334,0.0,483.88
-10373.625,0.0,472.13
-10433.791666666666,0.0,459.22
-10076.479166666666,0.0,463.42
-10795.3125,0.0,489.64
-10893.645833333334,290.4791666666667,547.74
-8784.75,3507.6375,597.04
-10741.895833333334,4683.529166666666,616.33
-11407.1875,5971.441666666667,575.1
-15749.645833333334,3996.1625,549.97
-16381.63179916318,5467.769874476988,526.89
-7393.541666666667,14004.508333333331,509.09
-2727.833333333333,19211.2,500.0
-6074.354166666667,16572.2125,493.09
1073.9958158995817,32403.66108786611,509.47
-100.04166666666669,29922.483333333334,541.6
-273.7083333333333,17022.458333333332,593.3
-3928.125,6727.8,676.04
-13308.729166666666,2403.6583333333333,747.93
-17061.375,193.77083333333331,681.0
-14807.3125,0.0,629.09
-12925.791666666666,0.0,552.03
-13859.833333333334,0.0,508.92
-12059.854166666666,0.0,523.92
-12055.416666666666,0.0,479.9
-13651.583333333334,0.0,480.0
-11155.5625,0.0,474.46
-12119.083333333334,0.0,478.13
-11668.166666666666,0.0,499.24
-12623.5625,0.0,550.0
-13183.791666666666,940.5041666666668,598.9
-11768.020833333334,5123.670833333334,620.1
-14618.979166666666,3841.720833333333,613.59
-18361.4375,2818.083333333333,610.19
-5881.5,16037.354166666666,577.65
-1110.8958333333333,17961.775,559.87
1923.5208333333333,29632.4125,563.11
1685.9166666666667,34778.76666666667,543.34
836.6458333333334,33514.379166666666,541.9
557.0416666666666,23635.2125,586.23
-63.22916666666666,15033.516666666666,593.97
-666.875,7970.983333333334,642.99
-3138.833333333333,3191.083333333333,657.98
-12528.875,354.7583333333333,646.96
-11284.0,0.0,600.06
-10747.5,0.0,562.82
-10122.375,0.0,524.93
-10654.916666666666,0.0,510.09
-9899.833333333334,0.0,467.63
-10511.895833333334,0.0,450.1
-10405.416666666666,0.0,434.14
-9830.3125,0.0,439.39
-11031.75,0.0,469.62
-11376.8125,152.15833333333333,528.21
-8849.479166666666,3106.5958333333333,571.24
-9348.708333333334,4981.220833333334,587.56
-3910.0625,10299.095833333333,575.0
-1811.5625,18852.941666666666,566.0
2159.3125,30044.470833333333,547.26
5420.395833333333,35001.6875,527.8
8843.5625,36393.8875,488.24
3921.75,21346.975,461.14
4508.895833333333,21856.6875,461.17
2777.5,20262.0125,490.86
-375.8958333333333,10592.720833333333,517.42
-573.5833333333334,8463.833333333334,545.56
-5218.854166666667,2664.9333333333334,568.99
-10692.6875,85.675,569.4
-12646.729166666666,0.0,550.0
-13890.104166666666,0.0,530.58
-11677.6875,0.0,504.93
-11109.458333333334,0.0,512.09
-11352.270833333334,0.0,500.05
-10609.8125,0.0,480.09
-11317.145833333334,0.0,460.04
-11736.020833333334,0.0,452.61
-10572.979166666666,0.0,452.15
-12125.5625,27.383333333333333,471.69
-8008.041666666667,3303.458333333333,475.03
-3660.4583333333335,7151.070833333333,484.93
-3139.9791666666665,8155.416666666667,480.02
-1036.0416666666667,11276.85,464.5
5981.208333333333,26443.58333333333,443.19
5086.958333333333,29313.9375,432.48
8813.0,33754.97083333333,364.68
16009.166666666666,34689.245833333334,344.13
21392.979166666668,36159.95416666667,339.28
15960.104166666666,30620.283333333333,361.23
7383.145833333333,21597.041666666668,402.56
1048.75,12608.466666666667,475.06
-337.8541666666667,4476.845833333334,529.91
-1491.4791666666667,270.96666666666664,552.48
-5277.875,0.0,540.09
-7428.1875,0.0,514.12
-9264.520833333334,0.0,458.96
-10422.1875,0.0,430.27
-10407.645833333334,0.0,381.0
-10263.708333333334,0.0,374.94
-10052.145833333334,0.0,344.27
-10389.104166666666,0.0,323.0
-10390.104166666666,0.0,324.07
-9877.541666666666,220.63333333333333,365.99
-7134.75,3396.070833333333,348.35
-1851.9375,9994.466666666667,332.0
1323.4791666666667,20944.345833333333,317.26
4739.416666666667,30635.158333333333,254.52
12518.729166666666,37178.99166666667,176.88
21103.979166666668,34996.9375,97.31
26683.416666666668,40818.4875,77.46
25615.604166666668,39646.04583333333,97.34
22179.791666666668,36216.645833333336,204.21
15261.104166666666,29457.8375,313.88
6868.791666666667,20855.533333333333,455.0
664.75,12094.854166666666,530.0
-637.7916666666666,2833.725,592.0
-1551.2708333333333,138.24583333333334,623.89
-4958.1875,0.0,609.96
-7364.791666666667,0.0,595.46
-9235.083333333334,0.0,570.11
-10573.791666666666,0.0,504.25
-10589.4375,0.0,477.42
-10429.875,0.0,467.94
-9806.916666666666,0.0,447.93
-10441.833333333334,0.0,450.02
-10164.708333333334,0.0,497.08
-11152.0625,217.27083333333331,561.74
-9230.520833333334,3323.766666666667,599.9
-4028.284518828452,9730.008368200835,610.0
290.0416666666667,21737.7625,595.59
1685.3541666666667,30558.225,583.46
2897.1875,35431.03333333333,567.5
9930.291666666666,39423.629166666666,534.3
15519.479166666666,37304.275,540.91
10836.674008810573,33148.46902654867,557.06
10411.589958158997,31611.33054393305,577.2
14839.545454545454,36044.63636363636,586.67
,,613.55
,,640.0
,,675.55
,,679.97
,,629.63
,,588.86
,,545.0
,,550.0
,,504.73
,,507.0
,,500.57
,,503.32
,,531.02
,,627.95
,,668.21
,,680.0
,,640.1
,,614.01
8643.809523809523,37332.45,551.4
14013.291666666666,38571.15,518.71
16286.416666666666,40168.54166666666,518.46
9853.4375,26937.066666666666,549.81
12140.854166666666,36319.60833333333,572.78
7037.125,29624.154166666667,604.43
693.1666666666666,19480.041666666668,648.15
-195.33333333333331,11156.029166666667,713.65
-1122.1458333333333,3565.1125,794.95
-7678.791666666667,98.75,771.0
-7782.0625,0.0,708.83
-10407.3125,0.0,644.0
-9603.229166666666,0.0,599.99
-10024.1875,0.0,581.8
-9648.854166666666,0.0,550.0
-9893.854166666666,0.0,550.19
-9521.715481171548,0.0,535.98
-9593.020833333334,0.0,539.01
-9340.854166666666,0.0,574.18
-11119.958333333334,224.64166666666668,648.0
-10082.333333333334,2733.554166666667,683.25
-7711.4375,7525.604166666667,694.26
-50.85416666666666,18287.579166666663,649.92
668.625,28776.566666666666,588.06
1623.3125,35213.49166666667,576.89
9172.916666666666,38775.833333333336,516.12
12972.520833333334,39993.82916666667,541.97
14467.875,38434.32916666667,545.11
9923.033472803349,33693.10041841004,577.34
4214.3125,26237.70833333333,613.48
646.6666666666666,17657.420833333334,672.33
-108.66666666666669,12371.354166666666,750.0
-1279.2916666666667,3729.1291666666666,850.0
-4836.25,276.7375,783.56
-10517.416666666666,0.0,724.96
-12288.333333333334,0.0,659.37
-10190.4375,0.0,578.42
-9869.5625,0.0,535.2
-9924.291666666666,0.0,522.92
-9784.416666666666,0.0,520.07
-9191.916666666666,0.0,513.06
-9743.1875,0.0,518.6
-9584.166666666666,0.0,530.07
-11055.541666666666,58.59166666666667,606.61
-9551.083333333334,2661.266666666667,668.24
-6901.083333333333,8692.495833333332,689.87
-672.6041666666666,19466.57083333333,639.34
340.625,29230.091666666667,576.99
2338.958333333333,34375.379166666666,535.04
8667.916666666666,38259.5375,505.88
7033.0625,30945.15,504.19
5284.791666666667,32696.391666666663,502.59
4912.083333333333,30701.841666666667,524.96
2614.4166666666665,27773.02083333333,564.35
330.5208333333333,18700.0375,686.8
-515.9583333333334,10539.241666666669,714.23
-2233.0625,3235.0625,766.79
-8316.645833333334,64.1875,760.0
-13156.604166666666,0.0,710.0
-12090.4375,0.0,673.4
-12485.625,0.0,626.73
-10790.4375,0.0,607.15
-12181.541666666666,0.0,580.07
-10995.479166666666,0.0,572.53
-11789.1875,0.0,571.04
-10962.457264957266,0.0,569.21
-11330.770833333334,0.0,598.99
-13243.541666666666,75.89166666666667,750.0
-10278.510416666666,2296.58125,769.23
-7997.092050209205,7373.878661087866,802.99
-2550.3541666666665,13719.670833333334,781.62
1116.5208333333333,23914.675,763.2
2519.89539748954,30704.698744769878,750.03
3244.25,35557.7,702.33
10293.1875,37888.60833333333,676.88
11721.041666666666,35318.17916666667,643.55
11734.270833333334,33177.02916666667,665.93
6055.104166666667,25555.37083333333,685.56
1847.0833333333333,16123.1,750.01
-1193.3125,2012.55,770.0
-2552.75,0.0,780.0
-7798.291666666667,0.0,778.54
-10844.145833333334,0.0,770.0
-10687.708333333334,0.0,747.74
-10529.625,0.0,700.0
-9992.8125,0.0,685.14
-10489.625,0.0,644.2
-10563.854166666666,0.0,636.8
-9721.208333333334,0.0,587.9
-10387.479166666666,0.0,563.47
-10648.270833333334,0.0,573.1
-9615.145833333334,123.46666666666668,580.9
-9005.708333333334,1645.0166666666669,636.0
-8233.979166666666,2347.8083333333334,682.59
-6589.645833333333,3276.195833333333,685.95
-6250.020833333333,4323.654166666666,660.75
-5399.083333333333,5484.529166666666,601.84
-4486.333333333333,5940.279166666666,578.03
-5090.875,5256.241666666667,488.82
-6106.083333333333,4555.766666666666,500.16
-1291.4583333333333,11200.479166666666,461.73
322.5625,17292.041666666668,489.19
1027.75,21130.0625,554.67
-1.9166666666666667,9967.125,669.91
-331.2291666666667,2152.6875,704.62
-6793.583333333333,66.25,700.06
-8445.145833333334,0.0,665.98
-10316.4375,0.0,659.94
-10300.625,0.0,576.39
-9531.479166666666,0.0,585.03
-9803.6875,0.0,491.4
-9731.520833333334,0.0,467.7
-10152.020833333334,0.0,430.0
-9662.166666666666,0.0,425.97
-10194.958333333334,0.0,409.92
-10003.1875,0.0,427.29
-8533.708333333334,1734.4791666666667,441.91
-3516.3125,6917.641666666666,467.45
-372.0,13392.275,437.62
1821.7916666666667,22124.65,275.09
4339.1875,24318.429166666665,256.88
5780.958333333333,24751.5875,115.98
8315.875,22702.179166666665,75.8
12508.979166666666,29009.791666666668,13.29
13021.708333333334,26074.4375,62.16
7407.333333333333,20552.49583333333,105.92
5132.333333333333,19106.82083333333,336.2
408.1458333333333,10482.3125,579.24
-589.8125,3072.25,676.4
-296.2916666666667,55.06666666666667,700.75
-3251.6875,0.0,646.06
-5861.6875,0.0,606.7
-9574.291666666666,0.0,590.03
-9458.1875,0.0,590.85
-9972.354166666666,0.0,544.14
-9772.229166666666,0.0,523.3
-9808.625,0.0,521.03
-9618.333333333334,0.0,516.07
-9875.583333333334,0.0,582.36
-11227.729166666666,43.645833333333336,696.75
-11206.1875,2582.3875,769.92
-7613.5625,8414.520833333334,793.99
-344.581589958159,19613.405857740585,668.06
616.1875,26825.816666666666,661.36
1417.125,29145.604166666668,574.27
10497.520833333334,37937.35,548.77
13343.333333333334,39910.65,553.42
12890.604166666666,36534.46666666667,541.57
12108.4375,33357.24166666667,548.41
6471.916666666667,26772.02083333333,645.73
90.72916666666669,18092.970833333333,773.91
-365.8541666666667,9779.408333333333,837.66
-1851.1666666666667,2689.4416666666666,871.0
-9205.6875,19.35,860.89
-9946.625,0.0,800.0
-11197.208333333334,0.0,762.48
-13579.25,0.0,615.91
-12617.958333333334,0.0,617.49
-12282.666666666666,0.0,595.07
-10432.3125,0.0,585.01
-10557.166666666666,0.0,584.96
-10385.645833333334,0.0,594.99
-10662.604166666666,0.0,612.55
-11251.041666666666,0.0,763.3
-13254.916666666666,1782.3375,778.06
-9302.0,8471.8125,791.31
-4043.2916666666665,15825.733333333334,759.95
-1598.3333333333333,22244.479166666668,664.79
1348.0625,32088.404166666667,580.26
1652.4375,31087.94583333333,569.34
805.4375,23984.891666666663,571.95
4343.625,36492.85416666666,553.98
5545.145833333333,33246.45,581.3
1448.4166666666667,23077.004166666666,573.89
132.5,16595.329166666666,746.77
-945.0,7190.466666666666,793.71
-3227.3125,1845.0333333333333,855.46
-14121.875,11.904166666666669,765.99
-11661.020833333334,0.0,705.0
-11929.75,0.0,626.74
-10806.541666666666,0.0,573.8
-13161.444444444443,0.0,531.48
,,523.31
-10725.692307692309,0.0,541.87
-10915.229166666666,0.0,498.16
-12379.270833333334,0.0,541.83
-10664.5625,0.0,543.26
-12582.333333333334,0.0,649.99
-14129.104166666666,236.19166666666663,724.46
-15922.583333333334,2961.6291666666666,736.97
-17703.458333333332,4726.4375,697.72
-15921.3125,7505.604166666667,633.31
-19411.9375,3695.141666666667,644.83
-7646.8125,13712.295833333334,552.93
-8315.292887029289,14203.179916317991,529.08
-8562.625,14802.645833333334,496.98
-3004.4791666666665,20263.1875,519.64
-5597.979166666667,13164.945833333331,541.81
-5009.476987447699,11955.878661087869,641.74
-9679.291666666666,6207.579166666666,720.67
-13075.958333333334,1357.3333333333333,750.0
-12981.875,0.0,714.45
-11351.6875,0.0,677.26
-10466.4375,0.0,563.52
-11037.9375,0.0,532.51
-10855.25,0.0,490.77
-10371.5,0.0,484.36
-11136.895833333334,0.0,486.34
-10445.729166666666,0.0,480.02
-11042.958333333334,0.0,495.18
-10765.0625,0.0,532.8
-12199.3125,3.75,644.71
-11357.916666666666,2309.2291666666665,669.21
-8402.0625,7832.566666666667,665.46
-2199.9791666666665,17967.291666666668,614.15
666.0833333333334,26387.291666666668,567.93
1946.7083333333333,25327.9375,522.02
2221.1666666666665,21540.375,495.26
2100.5416666666665,21487.783333333333,491.55
4531.958333333333,32923.4,511.25
4575.3125,34345.53333333333,539.65
3767.6875,27233.95833333333,559.97
1067.2916666666667,17297.641666666666,631.45
-488.6666666666667,6792.291666666667,686.23
-433.25,1790.1291666666666,729.9
-5044.166666666667,0.0,702.09
-9685.0,0.0,640.72
-10613.625,0.0,572.54
-9611.645833333334,0.0,495.19
-9790.854166666666,0.0,456.05
-10460.416666666666,0.0,418.74
-9775.625,0.0,395.35
-9895.958333333334,0.0,362.68
-9852.354166666666,0.0,391.73
-11377.5625,0.0,445.42
-10910.666666666666,0.0,532.08
-10336.166666666666,1971.0708333333332,566.1
-8762.041666666666,7484.3875,581.97
-1031.8958333333333,18118.191666666666,529.89
825.1041666666666,29035.80833333333,497.53
3064.583333333333,35954.2875,404.22
12860.020833333334,39111.76666666667,260.08
16355.0,39913.28870292887,238.59
17546.020833333332,38052.9875,244.16
13883.083333333334,33920.5,309.98
8860.25,27105.116666666665,367.53
1228.4166666666667,16835.129166666666,489.39
-228.3125,6005.7875,550.1
-773.625,2464.5916666666667,574.34
-4427.395833333333,13.891666666666667,562.86
-6277.5625,0.0,401.96
-9458.083333333334,0.0,343.25
-10353.916666666666,0.0,210.06
-9902.541666666666,0.0,230.18
-9877.0625,0.0,244.97
-10178.916666666666,0.0,262.46
-10112.145833333334,0.0,249.99
-9480.145833333334,0.0,235.3
-10375.041666666666,0.0,291.67
-9918.541666666666,0.0,275.0
-8329.5625,1680.5583333333334,370.08
-6521.625,3533.9666666666667,400.43
-7792.0625,2365.3791666666666,378.67
-4862.854166666667,5864.370833333333,206.73
2601.4791666666665,16138.891666666666,128.28
4081.5,25255.629166666666,75.27
751.6666666666666,18200.679166666665,51.01
8591.333333333334,29069.366666666665,77.55
4461.6875,14246.258333333331,165.93
298.0833333333333,7539.808333333333,249.98
46.91666666666666,5894.283333333334,401.54
547.75,9483.245833333332,453.63
-250.10416666666663,1966.0833333333333,530.0
-2939.520833333333,0.0,514.93
-6331.5,0.0,411.0
-9281.958333333334,0.0,381.71
-9737.833333333334,0.0,319.72
-10166.520833333334,0.0,210.27
-9663.375,0.0,204.77
-10178.833333333334,0.0,200.05
-9786.6875,0.0,204.16
-9981.395833333334,0.0,220.08
-10606.520833333334,0.0,222.72
-10533.125,0.0,211.07
-8477.645833333334,1828.1875,226.39
-3478.6041666666665,7132.966666666666,209.95
